INSERT Scripts     ~ Aero Quest Airlines

SURFING

INSERT INTO surfing (passenger_id, trip_id, cookies_generated) 
VALUES 
('P00000001', 'T0006', 342),
('TRANS0000011', 'Credit', 32000, 'INR', '2026-08-09', '234567890129', '793'),
('TRANS0000012', 'Credit', 8000, 'INR', '2028-09-11', '234567890130', '794'),
('TRANS0000013', 'Debit', 32000, 'INR', '2026-11-12', '234567890131', '795'),
('TRANS0000014', 'Credit', 8000, 'INR', '2026-12-05', '234567890132', '796'),
('TRANS0000015', 'Debit', 13500, 'INR', '2025-10-06', '234567890133', '797'),
('TRANS0000016', 'Debit', 13500, 'INR', '2024-08-08', '234567890134', '798'),
('TRANS0000017', 'Credit', 8000, 'INR', '2026-07-09', '234567890135', '799'),
('TRANS0000018', 'Credit', 8000, 'INR', '2026-11-11', '234567890136', '800'),
('TRANS0000019', 'Debit', 32000, 'INR', '2026-01-12', '234567890137', '801'),
('TRANS0000020', 'Debit', 32000, 'INR', '2027-12-03', '234567890138', '802'),
('TRANS0000021', 'Credit', 30500 , 'INR', '2035-11-18', '408011112233', '123'),
('TRANS0000022', 'Debit', 11200 , 'INR', '2029-07-26', '542301234567', '456'),
('TRANS0000023', 'Credit', 30500 , 'INR', '2033-04-09', '601155566677', '789'),
('TRANS0000024', 'Debit', 11200 , 'INR', '2028-12-31', '372425556667', '234'),
('TRANS0000025', 'Credit', 30500, 'INR', '2034-09-15', '453289014756', '567'),
('TRANS0000026', 'Credit', 7300, 'INR', '2030-02-20', '517834561234', '890'),
('TRANS0000027', 'Debit', 7300, 'INR', '2027-10-14', '349278901234', '345'),
('TRANS0000028', 'Credit', 7300, 'INR', '2036-06-03', '637592681234', '678'),
('TRANS0000029', 'Credit', 30500, 'INR', '2026-05-22', '260989874563', '901'),
('TRANS0000030', 'Credit', 7300, 'INR', '2037-01-07', '491637832986', '234'),
('TRANS0000031', 'Credit', 11200, 'INR', '2032-08-23', '371245678901', '567'),
('TRANS0000032', 'Debit', 30500, 'INR', '2026-11-30', '557788994455', '890'),
('TRANS0000033', 'Credit', 7300, 'INR', '2031-03-12', '453289014759', '123'),
('TRANS0000034', 'Credit', 7300, 'INR', '2036-07-09', '408011112233', '456'),
('TRANS0000035', 'Credit', 30500, 'INR', '2028-04-17', '601155566678', '789'),
('TRANS0000036', 'Debit', 7300, 'INR', '2037-10-04', '491637832986', '890'),
('TRANS0000037', 'Credit', 11200, 'INR', '2035-05-28', '453289014752', '234'),
('TRANS0000038', 'Credit', 30500, 'INR', '2033-09-19', '349278901234', '567'),
('TRANS0000039', 'Debit', 7300, 'INR', '2034-12-06', '542301234567', '890'),
('TRANS0000040', 'Credit', 7300, 'INR', '2027-01-23', '491637832986', '345'),
('TRANS0000041', 'Credit', 30500, 'INR', '2031-06-14', '601155566674', '678'),
('TRANS0000042', 'Debit', 7300, 'INR', '2029-03-25', '372425556667', '901'),
('TRANS0000043', 'Credit', 30500, 'INR', '2032-11-05', '349278901234', '234'),
('TRANS0000044', 'Credit', 11200, 'INR', '2030-08-10', '517834561234', '567'),
('TRANS0000045', 'Debit', 30500, 'INR', '2036-02-01', '260989874563', '890')
('TRANS0000096', 'Credit', 31000 , 'INR', '2024-05-31','123456789012', '123'),
('TRANS0000097', 'Debit', 11800 , 'INR', '2026-10-15','987654321098', '124'),
('TRANS0000098', 'Credit', 6400 , 'INR', '2025-12-28','211178901234', '125'),
('TRANS0000099', 'Debit', 6400 , 'INR', '2024-08-20','122112345678', '126'),
('TRANS0000100', 'Credit', 6400, 'INR', '2027-03-09','113267890123', '127'),
('TRANS0000101', 'Credit', 11800, 'INR', '2028-03-08','111556789012', '128'),
('TRANS0000102', 'Credit', 31000, 'INR', '2026-03-06','119067890125', '129'),
('TRANS0000103', 'Debit', 6400, 'INR', '2026-12-05','119167890126', '130'),
('TRANS0000104', 'Credit', 6400, 'INR', '2025-11-04','120567890127', '131'),
('TRANS0000105', 'Debit', 31000, 'INR', '2027-01-03','345567890128', '132'),
('TRANS0000106', 'Credit', 11800, 'INR', '2026-08-09','114567890129', '133'),
('TRANS0000107', 'Credit', 6400, 'INR', '2028-09-11','890567890130', '134'),
('TRANS0000108', 'Debit', 31000, 'INR', '2026-11-12','900567890131', '135'),
('TRANS0000109', 'Credit', 6400, 'INR', '2026-12-05','901567890132', '136'),
('TRANS0000110', 'Debit', 11800, 'INR', '2025-10-06','902567890133', '137'),
('TRANS0000111', 'Debit', 11800, 'INR', '2024-08-08','903567890134', '138'),
('TRANS0000112', 'Credit', 6400, 'INR', '2026-07-09','904567890135', '139'),
('TRANS0000113', 'Credit', 6400, 'INR', '2026-11-11','905567890136', '140'),
('TRANS0000114', 'Debit', 31000, 'INR', '2026-01-12','906567890137', '141'),
('TRANS0000115', 'Debit', 31000, 'INR', '2027-12-03','907567890138', '145'),
('TRANS0000116', 'Debit', 31000, 'INR', '2026-11-12','908567890131', '190'),
('TRANS0000117', 'Credit', 6400, 'INR', '2026-12-05','909567890132', '205'),
('TRANS0000118', 'Debit', 11800, 'INR', '2025-10-06','190567890133', '207'),
('TRANS0000119', 'Debit', 11800, 'INR', '2024-08-08','195567890134', '209'),
('TRANS0000120', 'Credit', 6400, 'INR', '2026-07-09','305567890135', '343'),
('TRANS0000121', 'Credit', 6400, 'INR', '2026-11-11','310567890136', '345'),
('TRANS0000122', 'Debit', 6400, 'INR', '2026-01-12','900067890137', '897'),
('TRANS0000123', 'Debit', 6400, 'INR', '2027-12-03','888867890138', '333'),
('TRANS0000021', 'Credit', 30500 , 'INR', '2035-11-18', '408011112233', '123'),
('TRANS0000022', 'Debit', 11200 , 'INR', '2029-07-26', '542301234567', '456'),
('TRANS0000023', 'Credit', 30500 , 'INR', '2033-04-09', '601155566677', '789'),
('TRANS0000024', 'Debit', 11200 , 'INR', '2028-12-31', '372425556667', '234'),
('TRANS0000025', 'Credit', 30500, 'INR', '2034-09-15', '453289014756', '567'),
('TRANS0000026', 'Credit', 7300, 'INR', '2030-02-20', '517834561234', '890'),
('TRANS0000027', 'Debit', 7300, 'INR', '2027-10-14', '349278901234', '345'),
('TRANS0000028', 'Credit', 7300, 'INR', '2036-06-03', '637592681234', '678'),
('TRANS0000029', 'Credit', 30500, 'INR', '2026-05-22', '260989874563', '901'),
('TRANS0000030', 'Credit', 7300, 'INR', '2037-01-07', '491637832986', '234'),
('TRANS0000031', 'Credit', 11200, 'INR', '2032-08-23', '371245678901', '567'),
('TRANS0000032', 'Debit', 30500, 'INR', '2026-11-30', '557788994455', '890'),
('TRANS0000033', 'Credit', 7300, 'INR', '2031-03-12', '453289014759', '123'),
('TRANS0000034', 'Credit', 7300, 'INR', '2036-07-09', '408011112233', '456'),
('TRANS0000035', 'Credit', 30500, 'INR', '2028-04-17', '601155566678', '789'),
('TRANS0000036', 'Debit', 7300, 'INR', '2037-10-04', '491637832986', '890'),
('TRANS0000037', 'Credit', 11200, 'INR', '2035-05-28', '453289014752', '234'),
('TRANS0000038', 'Credit', 30500, 'INR', '2033-09-19', '349278901234', '567'),
('TRANS0000039', 'Debit', 7300, 'INR', '2034-12-06', '542301234567', '890'),
('TRANS0000040', 'Credit', 7300, 'INR', '2027-01-23', '491637832986', '345'),
('TRANS0000041', 'Credit', 30500, 'INR', '2031-06-14', '601155566674', '678'),
('TRANS0000042', 'Debit', 7300, 'INR', '2029-03-25', '372425556667', '901'),
('TRANS0000043', 'Credit', 30500, 'INR', '2032-11-05', '349278901234', '234'),
('TRANS0000044', 'Credit', 11200, 'INR', '2030-08-10', '517834561234', '567'),
('TRANS0000045', 'Debit', 30500, 'INR', '2036-02-01', '260989874563', '890'),
('TRANS0000124', 'Credit', 34500, 'INR', '2026-03-12', '210987654322', 123),
('TRANS0000125', 'Debit', 14050, 'INR', '2027-10-25', '567890123456', 450),
('TRANS0000126', 'Credit', 9100, 'INR', '2028-06-07', '654321098765', 709),
('TRANS0000127', 'Debit', 34500, 'INR', '2029-01-14', '789012345678', 301),
('TRANS0000128', 'Debit', 9100, 'INR', '2027-04-03', '987654321100', 684),
('TRANS0000129', 'Credit', 9100, 'INR', '2028-12-18', '890123456789', 087),
('TRANS0000130', 'Credit', 34500, 'INR', '2029-09-20', '432109876543', 023),
('TRANS0000131', 'Debit', 14050, 'INR', '2026-11-29', '876543210987', 406),
('TRANS0000132', 'Credit', 9100, 'INR', '2026-08-07', '654321098766', 089),
('TRANS0000133', 'Debit', 9100, 'INR', '2027-07-12', '543210987654', 321),
('TRANS0000134', 'Credit', 9100, 'INR', '2029-04-28', '987654321099', 754),
('TRANS0000135', 'Debit', 9100, 'INR', '2030-02-15', '012345678901', 997),
('TRANS0000136', 'Credit', 14050, 'INR', '2026-06-03', '210987654321', 723),
('TRANS0000137', 'Debit', 34500, 'INR', '2028-11-22', '901234567890', 496),
('TRANS0000138', 'Credit', 9100, 'INR', '2029-05-09', '789012345678', 089),
('TRANS0000139', 'Debit', 9100, 'INR', '2026-09-17', '987654321098', 001),
('TRANS0000140', 'Credit', 9100, 'INR', '2027-12-04', '765432109877', 054),
('TRANS0000141', 'Debit', 34500, 'INR', '2028-10-08', '109876543210', 987),
('TRANS0000142', 'Credit', 14050, 'INR', '2026-01-23', '210987654321', 023),
('TRANS0000143', 'Debit', 9100, 'INR', '2027-06-09', '456789012345', 406),
('TRANS0000144', 'Credit', 14050, 'INR', '2028-02-19', '432109876544', 589),
('TRANS0000145', 'Debit', 9100, 'INR', '2029-10-14', '987654321100', 351),
('TRANS0000146', 'Debit', 9100, 'INR', '2026-12-30', '123456789012', 609),
('TRANS0000147', 'Credit', 34500, 'INR', '2027-02-08', '901234567890', 143),
('TRANS0000148', 'Debit', 9100, 'INR', '2028-09-03', '654321098765', 123),
('TRANS0000149', 'Debit', 14050, 'INR', '2029-07-27', '321098765432', 096),
('TRANS0000150', 'Credit', 34500, 'INR', '2030-03-11', '345678901234', 589),
('TRANS0000151', 'Debit', 9100, 'INR', '2026-05-28', '890123456789', 301),
('TRANS0000152', 'Credit', 14050, 'INR', '2026-03-12', '678901234567', 004),
('TRANS0000076', 'Credit', 33300 , 'INR', '2028-07-12', '504782916350', '583'),
('TRANS0000077', 'Debit', 8800 , 'INR', '2029-11-28', '783941062587', '957'),
('TRANS0000078', 'Credit', 13000 , 'INR', '2025-09-05', '209638574920', '584'),
('TRANS0000079', 'Credit', 33300 , 'INR', '2027-03-19', '465829017346', '232'),
('TRANS0000080', 'Debit', 13000 , 'INR', '2026-06-30', '821035649273', '204'),
('TRANS0000081', 'Credit', 33300 , 'INR', '2032-10-17', '376912480235', '947'),
('TRANS0000082', 'Credit', 8800 , 'INR', '2026-12-08', '590724813265', '382'),
('TRANS0000083', 'Credit', 8800 , 'INR', '2029-01-24', '134596278045', '482'),
('TRANS0000084', 'Debit', 33300 , 'INR', '2033-04-02', '927460318542', '854'),
('TRANS0000085', 'Credit', 13000, 'INR', '2028-08-21', '658174209365', '183'),
('TRANS0000086', 'Debit', 8000 , 'INR', '2031-07-14', '304817926753', '247'),
('TRANS0000087', 'Credit', 13000 , 'INR', '2030-02-03', '812756309684', '395'),
('TRANS0000088', 'Credit', 8800 , 'INR', '2034-05-20', '235987461072', '429'),
('TRANS0000089', 'Debit', 13000 , 'INR', '2035-01-07', '406192837549', '583'),
('TRANS0000090', 'Credit', 8800, 'INR', '2027-09-11', '978320645176', '638'),
('TRANS0000091', 'Credit', 33300 , 'INR', '2025-12-29', '743690215847', '738'),
('TRANS0000092', 'Credit', 13000 , 'INR', '2028-04-14', '152938467029', '889'),
('TRANS0000093', 'Credit', 8800 , 'INR', '2032-11-04', '610295384716', '995'),
('TRANS0000094', 'Debit', 33300 , 'INR', '2033-09-23', '382051947630', '944'),
('TRANS0000095', 'Credit', 8800, 'INR', '2034-12-16', '695837240186', '862'),
('TRANS0000197', 'Credit', 33000, 'INR', '2032-02-20', 497832654108, 876),
('TRANS0000198', 'Debit', 13700, 'INR', '2031-01-10', 693215468709, 589),
('TRANS0000199', 'Credit', 8400, 'INR', '2026-03-15', 531976428903, 412),
('TRANS0000200', 'Debit', 33000, 'INR', '2033-06-17', 104739615287, 251),
('TRANS0000201', 'Credit', 13700, 'INR', '2026-05-08', 839516247810, 738),
('TRANS0000202', 'Credit', 8400, 'INR', '2024-09-15', 726835961073, 642),
('TRANS0000203', 'Debit', 33000, 'INR', '2029-07-20', 318957640725, 195),
('TRANS0000204', 'Credit', 13700, 'INR', '2037-10-22', 407916528734, 364),
('TRANS0000205', 'Debit', 8400, 'INR', '2035-12-11', 926370518437, 127),
('TRANS0000206', 'Debit', 8400, 'INR', '2033-02-28', 815629307184, 589),
('TRANS0000207', 'Credit', 33000, 'INR', '2038-05-17', 901254738902, 451),
('TRANS0000208', 'Credit', 33000, 'INR', '2028-11-05', 630985147276, 938),
('TRANS0000209', 'Debit', 13700, 'INR', '2036-01-23', 519748306621, 642),
('TRANS0000210', 'Credit', 8400, 'INR', '2034-04-29', 830617249145, 195),
('TRANS0000211', 'Credit', 33000, 'INR', '2027-08-14', 405297816324, 738),
('TRANS0000212', 'Credit', 13700, 'INR', '2028-12-27', 631470298145, 364),
('TRANS0000213', 'Debit', 8400, 'INR', '2026-02-30', 401287536912, 127),
('TRANS0000214', 'Credit', 8400, 'INR', '2034-06-05', 728901537492, 589),
('TRANS0000215', 'Credit', 33000, 'INR', '2039-09-20', 830617249145, 451),
('TRANS0000216', 'Credit', 8400, 'INR', '2032-05-15', 318957640725, 938),
('TRANS0000217', 'Debit', 33000, 'INR', '2030-01-31', 726913485071, 642),
('TRANS0000218', 'Credit', 33000, 'INR', '2030-07-18', 146832507198, 195),
('TRANS0000219', 'Debit', 13700, 'INR', '2025-06-07', 530972618475, 738),
('TRANS0000220', 'Credit', 8400, 'INR', '2031-11-02', 835197462081, 364),
('TRANS0000221', 'Credit', 8400, 'INR', '2028-02-23', 926370518437, 127),
('TRANS0000222', 'Credit', 8400, 'INR', '2039-03-14', 704926318572, 589),
('TRANS0000223', 'Debit', 8400, 'INR', '2036-08-19', 901254738902, 451),
('TRANS0000224', 'Credit', 33000, 'INR', '2025-12-08', 839516247810, 938),
('TRANS0000225', 'Credit', 8400, 'INR', '2032-09-27', 497832654108, 195),
('TRANS0000226', 'Credit', 33000, 'INR', '2026-11-12', 839516247810, 738),
('TRANS0000046', 'Credit', 34800, 'INR', '2031-11-09', 584736291043, 238),
('TRANS0000047', 'Debit', 14750, 'INR', '2030-10-01', 920176384510, 541),
('TRANS0000048', 'Credit', 9600, 'INR', '2025-12-28', 307698452861, 976),
('TRANS0000049', 'Debit', 34800, 'INR', '2033-03-17', 815629307184, 302),
('TRANS0000050', 'Credit', 14750, 'INR', '2026-01-08', 405297816324, 865),
('TRANS0000051', 'Credit', 9600, 'INR', '2024-06-15', 726913485071, 714),
('TRANS0000052', 'Debit', 34800, 'INR', '2029-04-20', 148927506314, 629),
('TRANS0000053', 'Credit', 14750, 'INR', '2037-07-22', 630985147276, 187),
('TRANS0000054', 'Debit', 9600, 'INR', '2035-09-11', 209864317582, 503),
('TRANS0000055', 'Debit', 9600, 'INR', '2032-11-28', 519748306621, 826),
('TRANS0000056', 'Credit', 34800, 'INR', '2038-02-17', 631249078543, 490),
('TRANS0000057', 'Credit', 34800, 'INR', '2028-08-05', 407916528734, 367),
('TRANS0000058', 'Debit', 14750, 'INR', '2036-10-23', 830617249145, 581),
('TRANS0000059', 'Credit', 9600, 'INR', '2033-12-29', 512374960387, 924),
('TRANS0000060', 'Credit', 34800, 'INR', '2027-05-14', 904612835771, 753),
('TRANS0000061', 'Credit', 14750, 'INR', '2028-09-27', 146832507198, 195),
('TRANS0000062', 'Debit', 9600, 'INR', '2026-11-30', 249683157014, 432),
('TRANS0000063', 'Credit', 9600, 'INR', '2034-03-05', 835197462081, 679),
('TRANS0000064', 'Credit', 34800, 'INR', '2039-06-20', 401287536912, 310),
('TRANS0000065', 'Credit', 9600, 'INR', '2032-02-15', 673521948067, 867),
('TRANS0000066', 'Debit', 34800, 'INR', '2029-10-31', 926370518437, 521),
('TRANS0000067', 'Credit', 34800, 'INR', '2030-04-18', 538407926135, 943),
('TRANS0000068', 'Debit', 14750, 'INR', '2025-03-07', 708295631214, 678),
('TRANS0000069', 'Credit', 9600, 'INR', '2031-08-02', 961538270431, 158),
('TRANS0000070', 'Credit', 9600, 'INR', '2027-11-23', 318957640725, 396),
('TRANS0000071', 'Credit', 9600, 'INR', '2038-12-14', 740826359171, 207),
('TRANS0000072', 'Debit', 9600, 'INR', '2036-05-19', 275046813921, 451),
('TRANS0000073', 'Credit', 34800, 'INR', '2025-09-08', 153796428071, 893),
('TRANS0000074', 'Credit', 9600, 'INR', '2032-06-27', 631470298145, 624),
('TRANS0000075', 'Credit', 34800, 'INR', '2026-08-12', 820165347219, 719),
('TRANS0000153', 'Credit', 32000 , 'INR', '2023-09-21', '987654321012', '321'),
('TRANS0000154', 'Debit', 8000 , 'INR', '2025-04-10', '123456789087', '654'),
('TRANS0000155', 'Credit', 13500 , 'INR', '2024-12-01', '567890123456', '987'),
('TRANS0000156', 'Debit', 8000 , 'INR', '2025-08-15', '789012345678', '234'),
('TRANS0000157', 'Credit', 8000, 'INR', '2026-11-30', '234567890123', '567'),
('TRANS0000158', 'Credit', 8000 , 'INR', '2024-03-28', '456789012345', '789'),
('TRANS0000159', 'Debit', 32000 , 'INR', '2023-05-17', '789012345678', '345'),
('TRANS0000160', 'Credit', 13500 , 'INR', '2025-10-05', '345678901234', '678'),
('TRANS0000161', 'Debit', 8000 , 'INR', '2024-01-22', '890123456789', '123'),
('TRANS0000162', 'Credit', 8000, 'INR', '2023-08-12', '234567890123', '567'),
('TRANS0000163', 'Credit', 8000 , 'INR', '2025-07-19', '678901234567', '890'),
('TRANS0000164', 'Debit', 13500 , 'INR', '2024-12-03', '456789012345', '234'),
('TRANS0000165', 'Credit', 32000 , 'INR', '2026-06-15', '789012345678', '567'),
('TRANS0000166', 'Debit', 8000 , 'INR', '2024-09-28', '901234567890', '901'),
('TRANS0000167', 'Credit', 8000, 'INR', '2023-11-09', '345678901234', '456'),
('TRANS0000168', 'Credit', 13500 , 'INR', '2025-04-17', '678901234567', '789'),
('TRANS0000169', 'Debit', 8000 , 'INR', '2026-01-30', '890123456789', '234'),
('TRANS0000170', 'Credit', 8000 , 'INR', '2024-07-05', '012345678901', '567'),
('TRANS0000171', 'Debit', 32000 , 'INR', '2023-03-12', '123456789012', '890'),
('TRANS0000172', 'Credit', 13500, 'INR', '2025-09-08', '234567890123', '123'),
('TRANS0000173', 'Credit', 8000 , 'INR', '2026-05-24', '456789012345', '456'),
('TRANS0000227', 'Debit', 14500 , 'INR', '2026-06-15', '789012345678', '567'),
('TRANS0000228', 'Credit', 9200 , 'INR', '2024-09-28', '901234567890', '901'),
('TRANS0000229', 'Credit', 34000 , 'INR', '2023-11-09', '345678901234', '456'),
('TRANS0000230', 'Credit', 34000 , 'INR', '2026-05-24', '456789012345', '456'),
('TRANS0000231', 'Debit', 14500, 'INR', '2023-09-21', '987654321012', '321'),
('TRANS0000232', 'Debit', 9200 , 'INR', '2025-04-10', '123456789087', '654'),
('TRANS0000233', 'Credit', 14500 , 'INR', '2024-12-01', '567890123456', '987'),
('TRANS0000234', 'Debit', 9200 , 'INR', '2025-08-15', '789012345678', '234'),
('TRANS0000235', 'Credit', 34000, 'INR', '2026-11-30', '234567890123', '567'),
('TRANS0000236', 'Debit', 34000 , 'INR', '2024-03-28', '456789012345', '789'),
('TRANS0000237', 'Debit', 14500 , 'INR', '2023-05-17', '789012345678', '345'),
('TRANS0000238', 'Credit', 9200 , 'INR', '2025-10-05', '345678901234', '678'),
('TRANS0000239', 'Debit', 14500 , 'INR', '2024-01-22', '890123456789', '123'),
('TRANS0000240', 'Credit', 9200 , 'INR', '2023-08-12', '234567890123', '567'),
('TRANS0000241', 'Debit', 34000, 'INR', '2025-07-19', '678901234567', '890'),
('TRANS0000242', 'Credit', 9200 , 'INR', '2024-12-03', '456789012345', '234'),
('TRANS0000243', 'Debit', 9200 , 'INR', '2026-06-15', '789012345678', '567'),
('TRANS0000244', 'Credit', 34000 , 'INR', '2024-09-28', '901234567890', '901'),
('TRANS0000245', 'Debit', 14500 , 'INR', '2023-11-09', '345678901234', '456'),
('TRANS0000246', 'Credit', 34000, 'INR', '2025-05-24', '456789012345', '456'),
('TRANS0000247', 'Credit', 34000 , 'INR', '2023-09-21', '987654321012', '321'),
('TRANS0000248', 'Debit', 9200 , 'INR', '2025-04-10', '123456789087', '654'),
('TRANS0000249', 'Credit', 14500 , 'INR', '2024-12-01', '567890123456', '987'),
('TRANS0000250', 'Debit', 9200 , 'INR', '2025-08-15', '789012345678', '234'),
('TRANS0000251', 'Credit', 34000, 'INR', '2026-11-30', '234567890123', '567'),
('TRANS0000252', 'Debit', 34000 , 'INR', '2024-03-28', '456789012345', '789'),
('TRANS0000253', 'Debit', 14500 , 'INR', '2023-05-17', '789012345678', '345'),
('TRANS0000254', 'Credit', 9200 , 'INR', '2025-10-05', '345678901234', '678'),
('TRANS0000255', 'Debit', 9200 , 'INR', '2024-01-22', '890123456789', '123'),
('TRANS0000256', 'Credit', 34000, 'INR', '2023-08-12', '234567890123', '567');

	

Unforseen Events 

INSERT INTO unforeseen_events (event_code, event_description, refund_percentage) VALUES ('EPID', 'Epidemic Outbreak', 50);
INSERT INTO unforeseen_events (event_code, event_description, refund_percentage) VALUES ('NDIS', 'Natural Disaster', 40);
INSERT INTO unforeseen_events (event_code, event_description, refund_percentage) VALUES ('TERR', 'Terrorist Threat', 60);
INSERT INTO unforeseen_events (event_code, event_description, refund_percentage) VALUES ('ACLS', 'Airport Closure', 25);
INSERT INTO unforeseen_events (event_code, event_description, refund_percentage) VALUES ('AMNT', 'Aircraft Maintenance', 70);
INSERT INTO unforeseen_events (event_code, event_description, refund_percentage) VALUES ('WTHR', 'Weather Disruption', 35);
INSERT INTO unforeseen_events (event_code, event_description, refund_percentage) VALUES ('ATCS', 'Air Traffic Control Strike', 45);
INSERT INTO unforeseen_events (event_code, event_description, refund_percentage) VALUES ('PURT', 'Political Unrest', 55);
INSERT INTO unforeseen_events (event_code, event_description, refund_percentage) VALUES ('TGLT', 'Technical Glitch', 65);
INSERT INTO unforeseen_events (event_code, event_description, refund_percentage) VALUES ('SECU', 'Security Breach', 75);


Seat Perks


INSERT INTO seat_perks (trip_id, amount, currency, class) 
VALUES 
    ('T0001', 32000, 'INR', 'First class'),
    ('T0001', 13500, 'INR', 'Business class'),
    ('T0001', 8000, 'INR', 'Premium Economy'),

    ('T0002', 30500, 'INR', 'First class'),
    ('T0002', 11200, 'INR', 'Business class'),
    ('T0002', 7300, 'INR', 'Premium Economy'),

    ('T0003', 34800, 'INR', 'First class'),
    ('T0003', 14750, 'INR', 'Business class'),
    ('T0003', 9600, 'INR', 'Premium Economy'),

    ('T0004', 33300, 'INR', 'First class'),
    ('T0004', 13000, 'INR', 'Business class'),
    ('T0004', 8800, 'INR', 'Premium Economy'),

    ('T0005', 31000, 'INR', 'First class'),
    ('T0005', 11800, 'INR', 'Business class'),
    ('T0005', 6400, 'INR', 'Premium Economy'),

    ('T0006', 34500, 'INR', 'First class'),
    ('T0006', 14050, 'INR', 'Business class'),
    ('T0006', 9100, 'INR', 'Premium Economy'),

    ('T0007', 32000, 'INR', 'First class'),
    ('T0007', 13500, 'INR', 'Business class'),
    ('T0007', 8000, 'INR', 'Premium Economy'),

    ('T0008', 31500, 'INR', 'First class'),
    ('T0008', 12200, 'INR', 'Business class'),
    ('T0008', 7500, 'INR', 'Premium Economy'),

    ('T0009', 33000, 'INR', 'First class'),
    ('T0009', 13700, 'INR', 'Business class'),
    ('T0009', 8400, 'INR', 'Premium Economy'),

    ('T0010', 34000, 'INR', 'First class'),
    ('T0010', 14500, 'INR', 'Business class'),
    ('T0010', 9200, 'INR', 'Premium Economy');


Employee Details 

INSERT INTO employee (eno, name, gender, salary, employee_points, date_joined, date_of_birth) 
VALUES 
('E10000001', 'Aarav Sharma', 'Male', 150000, 80, '2011-03-15', '1988-07-12'),
('E10000002', 'Bhavya Gupta', 'Female', 200000, 90, '2012-05-20', '1986-09-25'),
('E10000003', 'Chetan Singh', 'Male', 180000, 85, '2013-08-10', '1980-12-02'),
('E10000004', 'Devika Patel', 'Female', 220000, 95, '2014-10-18', '1982-04-30'),
('E10000005', 'Eshaan Kumar', 'Male', 250000, 100, '2015-12-25', '1978-11-15'),
('E10000006', 'Farhan Reddy', 'Male', 300000, 110, '2016-02-14', '1984-03-20'),
('E10000007', 'Gauri Desai', 'Female', 270000, 105, '2017-04-30', '1987-06-08'),
('E10000008', 'Harshita Verma', 'Female', 350000, 120, '2018-06-12', '1990-08-22'),
('E10000009', 'Ishaan Sharma', 'Male', 320000, 115, '2019-08-05', '1981-01-07'),
('E10000010', 'Jasmine Patel', 'Female', 400000, 130, '2020-10-22', '1989-05-14'),
('E10000011', 'Kritika Gupta', 'Female', 380000, 125, '2021-12-01', '1985-07-31'),
('E10000012', 'Lakshya Kumar', 'Male', 450000, 140, '2011-02-28', '1976-02-18'),
('E10000013', 'Mehul Singh', 'Male', 420000, 135, '2012-04-10', '1991-04-05'),
('E10000014', 'Neha Reddy', 'Female', 480000, 145, '2013-06-15', '1983-06-12'),
('E10000015', 'Om Desai', 'Male', 470000, 144, '2014-08-20', '1979-08-29'),
('E10000016', 'Pooja Verma', 'Female', 50000, 50, '2015-10-28', '1992-09-03'),
('E10000017', 'Quincy Sharma', 'Male', 70000, 60, '2016-01-05', '1986-10-10'),
('E10000018', 'Riya Patel', 'Female', 90000, 70, '2017-03-15', '1993-01-20'),
('E10000019', 'Sahil Kumar', 'Male', 110000, 80, '2018-05-25', '1984-11-25'),
('E10000020', 'Tanya Gupta', 'Female', 130000, 90, '2019-07-10', '1994-03-07'),
('E10000021', 'Utkarsh Singh', 'Male', 150000, 100, '2020-09-18', '1977-05-12'),
('E10000022', 'Varun Sharma', 'Male', 170000, 110, '2021-11-30', '1981-07-20'),
('E10000023', 'Wahid Khan', 'Male', 190000, 120, '2011-01-15', '1995-09-15'),
('E10000024', 'Xena Reddy', 'Female', 210000, 130, '2012-03-28', '1988-02-28'),
('E10000025', 'Yash Verma', 'Male', 230000, 140, '2013-05-05', '1990-04-10'),
('E10000026', 'Zara Patel', 'Female', 250000, 150, '2014-07-12', '1982-08-20'),
('E10000027', 'Aadhya Gupta', 'Female', 270000, 160, '2015-09-20', '1983-11-05'),
('E10000028', 'Babita Sharma', 'Female', 290000, 170, '2016-11-02', '1975-12-18'),
('E10000029', 'Chirag Singh', 'Male', 310000, 180, '2018-01-10', '1986-03-25'),
('E10000030', 'Disha Kumar', 'Female', 330000, 190, '2019-03-22', '1992-05-14'),
('E10000031', 'Ekta Patel', 'Female', 350000, 200, '2020-05-30', '1980-08-31'),
('E10000032', 'Faisal Khan', 'Male', 370000, 210, '2021-08-11', '1984-10-22'),
('E10000033', 'Girish Desai', 'Male', 390000, 220, '2011-10-25', '1993-02-15'),
('E10000034', 'Harshit Verma', 'Male', 410000, 230, '2012-12-05', '1976-04-28'),
('E10000035', 'Ishita Reddy', 'Female', 430000, 240, '2014-02-14', '1989-06-30'),
('E10000036', 'Jyoti Sharma', 'Female', 450000, 250, '2015-04-28', '1991-09-10'),
('E10000037', 'Karan Gupta', 'Male', 470000, 260, '2016-06-05', '1987-11-20'),
('E10000038', 'Leela Patel', 'Female', 490000, 270, '2017-08-15', '1977-01-28'),
('E10000039', 'Mohit Kumar', 'Male', 30000, 30, '2018-10-28', '1994-04-05'),
('E10000040', 'Nisha Verma', 'Female', 50000, 40, '2019-12-12', '1981-06-18'),
